,Reciept ID,Product,Quantity Ordered,Price Each,Date
2329,13329,Americano (Iced),1,3.5,01/28/19 07:31
2330,13330,Macaroon (Chocolate),1,2.75,01/21/19 13:18
2331,13331,Macaroon (Mango),1,3.0,01/23/19 07:50
2332,13332,Coffee (Iced),3,2.5,01/23/19 08:27
2333,13333,Peach Yakult Refresher,1,4.75,01/22/19 08:08
2334,13334,Americano (Iced),1,3.5,01/12/19 07:34
2335,13335,Mango Yakult Refresher,1,4.75,01/17/19 11:36
2336,13336,Japanese Rolled Cake (Roll - Matcha),1,12.0,01/20/19 09:29
2337,13337,Tea (Rose),2,2.0,01/04/19 02:57
2338,13338,Dalgona Coffee (Original - Hot),2,2.75,01/15/19 09:21
2339,13339,Donut (Red Bean),1,2.5,01/03/19 05:46
2340,13340,Japanese Rolled Cake (Slice - Chocolate),1,4.0,01/04/19 08:33
2341,13341,Dalgona Coffee (Original - Cold),1,3.0,01/28/19 08:10
2342,13342,Bulgogi Bun,1,2.75,01/26/19 11:14
2343,13343,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/09/19 10:25
2344,13344,Dalgona Coffee (Chocolate - Cold),1,3.25,01/13/19 07:10
2345,13345,Macaroon (Matcha),2,3.0,01/27/19 08:30
2346,13346,Dalgona Coffee (Chocolate - Hot),3,3.0,01/10/19 06:31
2347,13347,Latte (Caramel),1,4.25,01/16/19 11:11
2348,13348,Milk Bread (Slice),1,1.25,01/15/19 12:02
2349,13349,Dalgona Coffee (Original - Hot),1,2.75,01/28/19 07:09
2350,13350,Dalgona Coffee (Original - Cold),1,3.0,01/17/19 07:09
2351,13351,Japanese Rolled Cake (Slice - Ube),1,4.0,01/05/19 10:26
2352,13352,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,01/11/19 07:04
2353,13353,Milk Bread (Slice),9,1.25,01/01/19 11:23
2354,13354,Special Vegetarian Curry Lunch Set,1,15.0,01/20/19 10:27
2355,13355,Americano (Hot),1,3.5,01/28/19 07:37
2356,13356,Green Tea Yakult Refresher,2,5.0,01/26/19 06:44
2357,13357,Original Croquette,1,3.0,01/18/19 09:16
2358,13358,Japanese Cheesecake (Full - Original),1,11.75,01/11/19 07:44
2359,13359,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,01/24/19 13:37
2360,13360,Red Bean Bun,1,2.75,01/14/19 13:26
2361,13361,Dalgona Coffee (Original - Hot),1,2.75,01/12/19 09:56
2362,13362,Tea (Sakura),2,2.0,01/07/19 11:23
2363,13363,Latte (Rose),1,4.75,01/23/19 11:23
2364,13364,Japanese Cheesecake (Full - Original),2,11.75,01/10/19 11:19
2365,13365,Macaroon (Pandan Coconut),2,3.0,01/02/19 09:56
2366,13366,Americano (Iced),1,3.5,01/19/19 06:49
2367,13367,Tea (Green Tea),3,1.75,01/01/19 02:11
2368,13368,Green Tea Yakult Refresher,1,5.0,01/10/19 07:05
2369,13369,Latte (Matcha),1,4.75,01/14/19 12:12
2370,13370,Dalgona Coffee (Chocolate - Hot),2,3.0,01/29/19 08:59
2371,13371,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/14/19 08:27
2372,13372,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/30/19 12:42
2373,13373,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/06/19 04:18
2374,13374,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/31/19 14:16
2375,13375,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/29/19 10:34
2376,13376,Dalgona Coffee (Original - Hot),1,2.75,01/18/19 08:52
2377,13377,Japanese Rolled Cake (Roll - Chocolate),1,12.0,01/04/19 08:38
2378,13378,Dalgona Coffee (Original - Hot),1,2.75,01/07/19 06:39
2379,13379,Americano (Iced),1,3.5,01/28/19 06:54
2380,13380,Japanese Cheesecake (Full - Matcha),1,12.0,01/25/19 14:38
2381,13381,Latte (Matcha),1,4.75,01/19/19 06:38
2382,13382,Japanese Cheesecake (Slice - Matcha),1,4.0,01/26/19 09:26
2383,13383,Mini Cheese Tart (Orginal),2,3.75,01/13/19 12:39
2384,13384,Macaroon (Pandan Coconut),2,3.0,01/06/19 12:43
2385,13385,Japanese Cheesecake (Full - Matcha),1,12.0,01/17/19 04:01
2386,13386,Latte (Regular),1,4.0,01/29/19 07:12
2387,13387,Dalgona Coffee (Original - Hot),1,2.75,01/05/19 05:00
2388,13388,Macaroon (Matcha),1,3.0,01/09/19 10:54
2389,13389,Original Croquette,1,3.0,01/31/19 04:36
2390,13390,Bulgogi Bun,2,2.75,01/28/19 09:06
2391,13391,Dalgona Coffee (Matcha - Cold),2,3.25,01/08/19 09:16
2392,13392,Dalgona Coffee (Original - Hot),1,2.75,01/02/19 11:07
2393,13393,Tea (Lavender),1,2.0,01/15/19 11:07
2394,13394,Americano (Hot),1,3.5,01/05/19 07:56
2395,13395,Latte (Matcha),1,4.75,01/16/19 09:38
2396,13396,Dalgona Coffee (Original - Cold),2,3.0,01/08/19 09:52
2397,13397,Dalgona Coffee (Chocolate - Hot),2,3.0,01/14/19 10:04
2398,13398,Tea (Green Tea),1,1.75,01/26/19 12:37
2399,13399,Mango Yakult Refresher,2,4.75,01/03/19 04:18
2400,13400,Tea (Lavender),2,2.0,01/18/19 12:00
2401,13401,Donut (Ube),1,2.5,01/25/19 07:42
2402,13402,Tea (Rose),1,2.0,01/11/19 15:20
2403,13403,Japanese Rolled Cake (Slice - Original),1,4.0,01/16/19 12:17
2404,13404,Red Bean Bun,1,2.75,01/11/19 13:13
2405,13405,Americano (Iced),1,3.5,01/26/19 12:53
2406,13406,Tea (Rose),1,2.0,01/06/19 09:15
2407,13407,Latte (Regular),1,4.0,01/22/19 11:59
2408,13408,Macaroon (Vietnamese Coffee),1,3.0,01/10/19 08:50
2409,13409,Japanese Rolled Cake (Roll - Ube),2,12.0,01/08/19 08:26
2410,13410,Macaroon (Strawberry),3,2.75,01/07/19 12:21
2411,13411,Red Bean Bun,1,2.75,01/09/19 11:12
2412,13412,Donut (Red Bean),1,2.5,01/13/19 10:30
2413,13413,Dalgona Coffee (Matcha - Hot),1,3.0,01/04/19 05:12
2414,13414,Japanese Rolled Cake (Slice - Original),1,4.0,01/20/19 10:47
2415,13415,Latte (Rose),1,4.75,01/25/19 11:36
2416,13416,Americano (Hot),1,3.5,01/30/19 00:27
2417,13417,Americano (Iced),1,3.5,01/07/19 06:27
2418,13418,Japanese Cheesecake (Full - Original),1,11.75,01/17/19 14:50
2419,13419,Dalgona Coffee (Matcha - Hot),2,3.0,01/30/19 07:57
2420,13420,Macaroon (Black Seasame),1,3.0,01/09/19 04:39
2421,13421,Fruit Sando (Japanese Fruit Sando),2,4.5,01/27/19 14:29
2422,13422,Original Croquette,1,3.0,01/03/19 07:33
2423,13423,Dalgona Coffee (Matcha - Cold),1,3.25,01/08/19 13:03
2424,13424,Mango Yakult Refresher,2,4.75,01/12/19 05:59
2425,13425,Dalgona Coffee (Original - Hot),2,2.75,01/09/19 08:11
2426,13426,Tea (Earl Grey),5,1.75,01/20/19 07:01
2427,13427,Dalgona Coffee (Chocolate - Hot),2,3.0,01/20/19 14:35
2428,13428,Donut (Matcha),1,2.5,01/10/19 08:42
2429,13429,Macaroon (Pistachio),1,3.0,01/10/19 10:36
2430,13430,Dalgona Coffee (Chocolate - Cold),1,3.25,01/11/19 07:26
2431,13431,Latte (Matcha),1,4.75,01/07/19 09:05
2432,13432,Japanese Cheesecake (Full - Matcha),1,12.0,01/27/19 10:18
2433,13433,Dalgona Coffee (Original - Cold),2,3.0,01/12/19 10:49
2434,13434,Japanese Cheesecake (Full - Original),1,11.75,01/25/19 06:41
2435,13435,Mango Yakult Refresher,1,4.75,01/27/19 04:33
2436,13436,Special Bulgogi Lunch Set,1,12.5,01/15/19 06:04
2437,13437,Dalgona Coffee (Strawberry - Hot),1,3.0,01/23/19 10:58
2438,13438,Special Bulgogi Lunch Set,1,12.5,01/11/19 12:24
2439,13439,Americano (Iced),1,3.5,01/18/19 10:19
2440,13440,Japanese Cheesecake (Slice - Original),1,3.75,01/17/19 06:38
2441,13441,Japanese Rolled Cake (Roll - Chocolate),1,12.0,01/08/19 11:28
2442,13442,Dalgona Coffee (Matcha - Cold),2,3.25,01/14/19 03:37
2443,13443,Japanese Cheesecake (Full - Original),1,11.75,01/02/19 07:22
2444,13444,Dalgona Coffee (Strawberry - Hot),3,3.0,01/21/19 03:37
2445,13445,Milk Bread (Slice),2,1.25,01/24/19 15:39
2446,13446,Peach Yakult Refresher,1,4.75,01/05/19 12:36
2447,13447,Latte (Regular),1,4.0,01/25/19 07:18
2448,13448,Green Tea Yakult Refresher,1,5.0,01/22/19 05:33
2449,13449,Japanese Rolled Cake (Slice - Matcha),3,4.0,01/31/19 10:07
2450,13450,Americano (Iced),2,3.5,01/21/19 05:46
2451,13451,Dalgona Coffee (Original - Cold),1,3.0,01/14/19 06:36
2452,13452,Macaroon (Mango),1,3.0,01/21/19 11:16
2453,13453,Japanese Rolled Cake (Roll - Chocolate),1,12.0,01/05/19 09:27
2454,13454,Dalgona Coffee (Chocolate - Hot),1,3.0,01/12/19 06:16
2455,13455,Americano (Hot),1,3.5,01/03/19 09:23
2456,13456,Japanese Rolled Cake (Slice - Chocolate),2,4.0,01/13/19 10:01
2457,13457,Special Vegetarian Curry Lunch Set,1,15.0,01/05/19 11:11
2458,13458,Japanese Rolled Cake (Roll - Matcha),1,12.0,01/05/19 06:18
2459,13459,Tea (Sakura),3,2.0,01/22/19 09:40
2460,13460,Macaroon (Pistachio),3,3.0,01/20/19 07:37
2461,13461,Latte (Regular),1,4.0,01/10/19 01:43
2462,13462,Peach Yakult Refresher,1,4.75,01/09/19 07:14
2463,13463,Latte (Sakura),1,4.75,01/06/19 05:09
2464,13464,Green Tea Yakult Refresher,1,5.0,01/22/19 11:50
2465,13465,Macaroon (Pistachio),1,3.0,01/09/19 14:54
2466,13466,Tea (Rose),2,2.0,01/19/19 06:30
2467,13467,Tea (Earl Grey),1,1.75,01/25/19 10:36
2468,13468,Special Vegetarian Curry Lunch Set,1,15.0,01/25/19 10:13
2469,13469,Latte (Matcha),2,4.75,01/23/19 15:32
2470,13470,Tea (Green Tea),1,1.75,01/07/19 06:43
2471,13471,Japanese Cheesecake (Full - Matcha),1,12.0,01/04/19 11:29
2472,13472,Dalgona Coffee (Matcha - Cold),1,3.25,01/24/19 08:59
2473,13473,Peach Yakult Refresher,2,4.75,01/10/19 05:51
2474,13474,Macaroon (Pistachio),1,3.0,01/16/19 11:53
2475,13475,Peach Yakult Refresher,3,4.75,01/07/19 06:43
2476,13476,Milk Bread (Slice),3,1.25,01/11/19 13:22
2477,13477,Dalgona Coffee (Chocolate - Hot),2,3.0,01/24/19 13:04
2478,13478,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/08/19 07:12
2479,13479,Dalgona Coffee (Original - Hot),4,2.75,01/24/19 12:01
2480,13480,Latte (Rose),1,4.75,01/06/19 07:57
2481,13481,Tea (Earl Grey),2,1.75,01/01/19 09:22
2482,13482,Peach Yakult Refresher,1,4.75,01/22/19 05:44
2483,13483,Japanese Cheesecake (Full - Original),1,11.75,01/09/19 12:03
2484,13484,Special Vegetarian Curry Lunch Set,1,15.0,01/07/19 11:45
2485,13485,Dalgona Coffee (Matcha - Hot),2,3.0,01/01/19 08:55
2486,13486,Green Tea Banana Bread (Slice),2,1.75,01/14/19 05:55
2487,13487,Macaroon (Green Tea),1,3.0,01/27/19 04:44
2488,13488,Donut (Ube),1,2.5,01/22/19 08:39
2489,13489,Mango Yakult Refresher,2,4.75,01/29/19 12:39
2490,13490,Special Japanese Pork Cutlet Lunch Set,1,12.0,01/26/19 12:54
2491,13491,Latte (Rose),1,4.75,01/22/19 08:32
2492,13492,Dalgona Coffee (Strawberry - Cold),1,3.25,01/13/19 06:37
2493,13493,Tea (Lavender),1,2.0,01/01/19 11:42
2494,13494,Coffee (Iced),1,2.5,01/27/19 08:15
2495,13495,Tea (Rose),4,2.0,01/11/19 06:33
2496,13496,Dalgona Coffee (Original - Cold),2,3.0,01/05/19 04:08
2497,13497,Dalgona Coffee (Strawberry - Cold),2,3.25,01/05/19 09:14
2498,13498,Japanese Cheesecake (Slice - Matcha),1,4.0,01/16/19 12:02
2499,13499,Dalgona Coffee (Original - Cold),1,3.0,01/21/19 08:41
2500,13500,Dalgona Coffee (Strawberry - Hot),1,3.0,01/29/19 05:44
2501,13501,Special Vegetarian Curry Lunch Set,1,15.0,01/22/19 05:09
2502,13502,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/21/19 07:16
2503,13503,Dalgona Coffee (Strawberry - Hot),1,3.0,01/30/19 09:05
2504,13504,Tea (Earl Grey),1,1.75,01/09/19 06:13
2505,13505,Japanese Rolled Cake (Roll - Original),1,12.0,01/22/19 07:14
2506,13506,Japanese Rolled Cake (Roll - Matcha),1,12.0,01/09/19 12:50
2507,13507,Dalgona Coffee (Original - Hot),2,2.75,01/31/19 15:06
2508,13508,Americano (Iced),1,3.5,01/19/19 12:23
2509,13509,Japanese Rolled Cake (Slice - Ube),1,4.0,01/29/19 13:10
2510,13510,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/22/19 12:27
2511,13511,Americano (Hot),1,3.5,01/08/19 05:20
2512,13512,Tea (Lavender),1,2.0,01/05/19 05:44
2513,13513,Dalgona Coffee (Matcha - Hot),1,3.0,01/21/19 10:05
2514,13514,Latte (Regular),1,4.0,01/12/19 04:16
2515,13515,Portguese Tart Egg Tarts (6),1,11.0,01/03/19 10:40
2516,13516,Japanese Cheesecake (Slice - Original),1,3.75,01/25/19 06:46
2517,13517,Americano (Hot),2,3.5,01/10/19 07:58
2518,13518,Latte (Sakura),1,4.75,01/13/19 10:51
2519,13519,Tea (Rose),1,2.0,01/14/19 13:01
2520,13520,Americano (Hot),2,3.5,01/10/19 06:46
2521,13521,Dalgona Coffee (Original - Cold),1,3.0,01/02/19 12:24
2522,13522,Latte (Matcha),1,4.75,01/02/19 06:21
2523,13523,Tea (Green Tea),1,1.75,01/28/19 12:58
2524,13524,Japanese Rolled Cake (Roll - Ube),1,12.0,01/02/19 08:35
2525,13525,Latte (Matcha),1,4.75,01/10/19 09:43
2526,13526,Macaroon (Lavender),2,3.0,01/04/19 14:49
2527,13527,Mini Cheese Tart (Matcha),2,3.75,01/02/19 10:54
2528,13528,Coffee (Iced),1,2.5,01/30/19 10:02
2529,13529,Dalgona Coffee (Matcha - Hot),2,3.0,01/31/19 10:30
2530,13530,Macaroon (Pandan Coconut),1,3.0,01/07/19 10:20
2531,13531,Americano (Iced),1,3.5,01/13/19 07:01
2532,13532,Tea (Green Tea),1,1.75,01/04/19 10:18
2533,13533,Dalgona Coffee (Strawberry - Cold),1,3.25,01/09/19 13:02
2534,13534,Latte (Sakura),1,4.75,01/09/19 12:38
2535,13535,Coffee (Iced),1,2.5,01/14/19 04:51
2536,13536,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/31/19 08:23
2537,13537,Dalgona Coffee (Original - Cold),1,3.0,01/01/19 12:03
2538,13538,Mango Yakult Refresher,1,4.75,01/01/19 05:52
2539,13539,Macaroon (Matcha),1,3.0,01/18/19 12:27
2540,13540,Tea (Rose),6,2.0,01/17/19 09:47
2541,13541,Green Tea Banana Bread (Loaf),1,4.75,01/08/19 07:24
2542,13542,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,01/31/19 08:46
2543,13543,Dalgona Coffee (Chocolate - Cold),1,3.25,01/14/19 09:03
2544,13544,Special Bulgogi Lunch Set,1,12.5,01/17/19 06:46
2545,13545,Original Croquette,1,3.0,01/17/19 06:53
2546,13546,Donut (Red Bean),2,2.5,01/31/19 08:25
2547,13547,Dalgona Coffee (Strawberry - Hot),1,3.0,01/22/19 05:41
2548,13548,Macaroon (Vietnamese Coffee),3,3.0,01/17/19 07:30
2549,13549,Mango Yakult Refresher,1,4.75,01/27/19 09:13
2550,13550,Japanese Cheesecake (Slice - Original),2,3.75,01/03/19 10:03
2551,13551,Japanese Rolled Cake (Slice - Ube),1,4.0,01/03/19 07:14
2552,13552,Tea (Rose),1,2.0,01/06/19 07:55
2553,13553,Macaroon (Black Seasame),1,3.0,01/30/19 11:32
2554,13554,Latte (Caramel),1,4.25,01/07/19 06:11
2555,13555,Coffee (Hot),2,2.25,01/20/19 08:04
2556,13556,Japanese Rolled Cake (Roll - Original),1,12.0,01/25/19 05:27
2557,13557,Mango Yakult Refresher,1,4.75,01/23/19 07:39
2558,13558,Tea (Sakura),3,2.0,01/01/19 11:13
2559,13559,Americano (Iced),2,3.5,01/02/19 11:01
2560,13560,Coffee (Iced),1,2.5,01/19/19 14:46
2561,13561,Peach Yakult Refresher,1,4.75,01/20/19 10:56
2562,13562,Green Tea Bun,2,2.75,01/18/19 12:04
2563,13563,Americano (Iced),1,3.5,01/18/19 10:20
2564,13564,Macaroon (Matcha),2,3.0,01/22/19 07:34
2565,13565,Macaroon (Black Seasame),2,3.0,01/12/19 05:14
2566,13566,Special Japanese Pork Cutlet Lunch Set,3,12.0,01/12/19 11:40
2567,13567,Dalgona Coffee (Original - Hot),4,2.75,01/15/19 07:22
2568,13568,Japanese Rolled Cake (Roll - Strawberry Cream),2,12.0,01/13/19 08:15
2569,13569,Japanese Rolled Cake (Slice - Matcha),1,4.0,01/01/19 10:36
2570,13570,Japanese Rolled Cake (Roll - Ube),1,12.0,01/01/19 06:26
2571,13571,Japanese Rolled Cake (Roll - Chocolate),1,12.0,01/25/19 06:59
2572,13572,Dalgona Coffee (Original - Cold),1,3.0,01/26/19 06:19
2573,13573,Dalgona Coffee (Strawberry - Hot),1,3.0,01/01/19 09:15
2574,13574,Dalgona Coffee (Strawberry - Hot),1,3.0,01/16/19 14:36
2575,13575,Macaroon (Strawberry),1,2.75,01/04/19 06:53
2576,13576,Macaroon (Mango),1,3.0,01/22/19 10:21
2577,13577,Japanese Rolled Cake (Slice - Matcha),1,4.0,01/11/19 08:02
2578,13578,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/19/19 07:33
2579,13579,Japanese Cheesecake (Full - Matcha),1,12.0,01/09/19 10:59
2580,13580,Donut (Matcha),1,2.5,01/09/19 11:40
2581,13581,Macaroon (Chocolate),2,2.75,01/14/19 07:14
2582,13582,Latte (Matcha),1,4.75,01/17/19 09:51
2583,13583,Japanese Cheesecake (Full - Original),2,11.75,01/31/19 14:18
2584,13584,Macaroon (Lavender),1,3.0,01/09/19 02:55
2585,13585,Mango Yakult Refresher,1,4.75,01/24/19 05:43
2586,13586,Latte (Rose),1,4.75,01/12/19 13:06
2587,13587,Original Croquette,2,3.0,01/24/19 10:42
2588,13588,Original Croquette,1,3.0,01/13/19 08:49
2589,13589,Dalgona Coffee (Chocolate - Cold),1,3.25,01/24/19 07:50
2590,13590,Green Tea Banana Bread (Loaf),3,4.75,01/10/19 10:23
2591,13591,Milk Bread (Loaf),1,4.5,01/14/19 08:10
2592,13592,Dalgona Coffee (Original - Hot),1,2.75,01/19/19 03:40
2593,13593,Macaroon (Strawberry),1,2.75,01/22/19 03:52
2594,13594,Macaroon (Matcha),1,3.0,01/01/19 08:26
2595,13595,Dalgona Coffee (Original - Hot),1,2.75,01/06/19 10:16
2596,13596,Macaroon (Strawberry),1,2.75,01/09/19 12:35
2597,13597,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/25/19 08:39
2598,13598,Latte (Matcha),1,4.75,01/28/19 08:12
2599,13599,Tea (Green Tea),5,1.75,01/21/19 10:42
2600,13600,Japanese Cheesecake (Full - Original),1,11.75,01/09/19 09:59
2601,13601,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/29/19 12:43
2602,13602,Mini Cheese Tart (Matcha),1,3.75,01/27/19 12:25
2603,13603,Latte (Rose),1,4.75,01/02/19 12:16
2604,13604,Japanese Cheesecake (Full - Original),1,11.75,01/31/19 04:21
2605,13605,Original Croquette,2,3.0,01/17/19 06:35
2606,13606,Latte (Matcha),1,4.75,01/11/19 12:26
2607,13607,Japanese Cheesecake (Slice - Matcha),1,4.0,01/26/19 12:34
2608,13608,Americano (Iced),2,3.5,01/18/19 12:53
2609,13609,Japanese Cheesecake (Full - Original),1,11.75,01/05/19 07:39
2610,13610,Japanese Rolled Cake (Slice - Chocolate),1,4.0,01/15/19 11:24
2611,13611,Dalgona Coffee (Strawberry - Hot),1,3.0,01/29/19 06:41
2612,13612,Tea (Earl Grey),1,1.75,01/22/19 09:33
2613,13613,Dalgona Coffee (Chocolate - Hot),1,3.0,01/30/19 09:15
2614,13614,Americano (Iced),1,3.5,01/29/19 11:19
2615,13615,Macaroon (Earl Grey),1,3.0,01/28/19 06:46
2616,13616,Japanese Rolled Cake (Slice - Chocolate),1,4.0,01/06/19 07:14
2617,13617,Americano (Hot),1,3.5,01/04/19 10:31
2618,13618,Japanese Cheesecake (Slice - Matcha),1,4.0,01/12/19 09:29
2619,13619,Original Croquette,2,3.0,01/30/19 09:05
2620,13620,Japanese Cheesecake (Slice - Matcha),1,4.0,01/14/19 05:43
2621,13621,Dalgona Coffee (Original - Hot),1,2.75,01/05/19 10:48
2622,13622,Special Japanese Pork Cutlet Lunch Set,3,12.0,01/13/19 12:31
2623,13623,Americano (Iced),1,3.5,01/08/19 08:43
2624,13624,Dalgona Coffee (Matcha - Hot),2,3.0,01/07/19 09:49
2625,13625,Dalgona Coffee (Chocolate - Cold),1,3.25,01/04/19 08:10
2626,13626,Macaroon (Pandan Coconut),1,3.0,01/05/19 05:05
2627,13627,Latte (Caramel),2,4.25,01/17/19 09:09
2628,13628,Green Tea Yakult Refresher,1,5.0,01/11/19 05:57
2629,13629,Latte (Regular),1,4.0,01/22/19 07:16
2630,13630,Dalgona Coffee (Matcha - Hot),1,3.0,01/02/19 11:12
2631,13631,Mango Yakult Refresher,1,4.75,01/11/19 07:09
2632,13632,Japanese Cheesecake (Full - Original),1,11.75,01/25/19 05:08
2633,13633,Dalgona Coffee (Original - Cold),1,3.0,01/29/19 06:47
2634,13634,Japanese Cheesecake (Full - Original),1,11.75,01/01/19 11:27
2635,13635,Coffee (Iced),3,2.5,01/23/19 07:14
2636,13636,Dalgona Coffee (Strawberry - Cold),1,3.25,01/07/19 12:00
2637,13637,Latte (Caramel),2,4.25,01/05/19 07:28
2638,13638,Coffee (Iced),1,2.5,01/11/19 07:50
2639,13639,Macaroon (Pistachio),1,3.0,01/11/19 07:56
2640,13640,Tea (Lavender),1,2.0,01/28/19 09:57
2641,13641,Japanese Cheesecake (Slice - Matcha),1,4.0,01/02/19 06:12
2642,13642,Japanese Rolled Cake (Slice - Ube),1,4.0,01/05/19 06:57
2643,13643,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/27/19 05:41
2644,13644,Dalgona Coffee (Matcha - Hot),1,3.0,01/09/19 14:20
2645,13645,Bulgogi Bun,1,2.75,01/03/19 10:04
2646,13646,Donut (Matcha),1,2.5,01/29/19 12:46
2647,13647,Latte (Sakura),1,4.75,01/30/19 10:41
2648,13648,Japanese Cheesecake (Full - Matcha),1,12.0,01/07/19 09:07
2649,13649,Portguese Tart Egg Tarts (6),1,11.0,01/25/19 04:18
2650,13650,Coffee (Hot),2,2.25,01/14/19 12:54
2651,13651,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/06/19 08:15
2652,13652,Japanese Rolled Cake (Roll - Original),1,12.0,01/28/19 09:23
2653,13653,Donut (Matcha),1,2.5,01/19/19 07:30
2654,13654,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/07/19 03:45
2655,13655,Tea (Rose),2,2.0,01/31/19 09:04
2656,13656,Dalgona Coffee (Original - Hot),3,2.75,01/29/19 10:47
2657,13657,Coffee (Iced),1,2.5,01/28/19 12:23
2658,13658,Mini Cheese Tart (Matcha),1,3.75,01/07/19 05:11
2659,13659,Japanese Cheesecake (Full - Original),1,11.75,01/02/19 07:03
2660,13660,Special Bulgogi Lunch Set,1,12.5,01/05/19 05:26
2661,13661,Dalgona Coffee (Strawberry - Cold),2,3.25,01/19/19 11:32
2662,13662,Dalgona Coffee (Original - Hot),3,2.75,01/21/19 11:56
2663,13663,Green Tea Bun,2,2.75,01/22/19 07:17
2664,13664,Dalgona Coffee (Original - Hot),1,2.75,01/29/19 03:53
2665,13665,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/21/19 07:40
2666,13666,Dalgona Coffee (Original - Hot),1,2.75,01/22/19 11:16
2667,13667,Americano (Iced),1,3.5,01/22/19 12:52
2668,13668,Dalgona Coffee (Original - Cold),1,3.0,01/26/19 05:35
2669,13669,Green Tea Bun,2,2.75,01/03/19 10:51
2670,13670,Tea (Earl Grey),1,1.75,01/11/19 13:59
2671,13671,Japanese Cheesecake (Full - Matcha),1,12.0,01/02/19 05:08
2672,13672,Americano (Hot),1,3.5,01/13/19 08:34
2673,13673,Japanese Cheesecake (Full - Matcha),1,12.0,01/30/19 10:46
2674,13674,Americano (Iced),2,3.5,01/08/19 11:12
2675,13675,Green Tea Yakult Refresher,2,5.0,01/12/19 12:00
2676,13676,Mini Cheese Tart (Matcha),1,3.75,01/07/19 04:54
2677,13677,Americano (Hot),1,3.5,01/18/19 12:10
2678,13678,Macaroon (Lavender),1,3.0,01/11/19 05:34
2679,13679,Tea (Lavender),1,2.0,01/07/19 10:12
2680,13680,Donut (Ube),1,2.5,01/26/19 09:03
2681,13681,Macaroon (Matcha),6,3.0,01/14/19 06:29
2682,13682,Dalgona Coffee (Chocolate - Cold),1,3.25,01/12/19 09:26
2683,13683,Latte (Rose),1,4.75,01/21/19 08:46
2684,13684,Special Bulgogi Lunch Set,2,12.5,01/12/19 10:06
2685,13685,Peach Yakult Refresher,1,4.75,01/11/19 07:27
2686,13686,Special Japanese Pork Cutlet Lunch Set,1,12.0,01/29/19 07:54
2687,13687,Green Tea Yakult Refresher,1,5.0,01/22/19 14:45
2688,13688,Dalgona Coffee (Matcha - Hot),1,3.0,01/11/19 08:18
2689,13689,Americano (Iced),1,3.5,01/29/19 11:00
2690,13690,Dalgona Coffee (Original - Cold),1,3.0,01/26/19 07:33
2691,13691,Japanese Cheesecake (Full - Matcha),1,12.0,01/19/19 08:19
2692,13692,Latte (Rose),2,4.75,01/12/19 10:33
2693,13693,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/16/19 12:49
2694,13694,Macaroon (Chocolate),1,2.75,01/20/19 09:14
2695,13695,Japanese Rolled Cake (Slice - Ube),1,4.0,01/10/19 08:41
2696,13696,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,01/26/19 09:33
2697,13697,Tea (Earl Grey),3,1.75,01/26/19 12:26
2698,13698,Coffee (Iced),1,2.5,01/20/19 09:52
2699,13699,Dalgona Coffee (Original - Hot),1,2.75,01/10/19 10:13
2700,13700,Japanese Cheesecake (Full - Matcha),1,12.0,01/01/19 10:11
2701,13701,Tea (Sakura),1,2.0,01/31/19 06:11
2702,13702,Macaroon (Strawberry),1,2.75,01/21/19 10:19
2703,13703,Japanese Rolled Cake (Roll - Chocolate),1,12.0,01/21/19 07:02
2704,13704,Tea (Rose),2,2.0,01/11/19 07:27
2705,13705,Americano (Hot),2,3.5,01/27/19 11:02
2706,13706,Latte (Rose),1,4.75,01/02/19 05:29
2707,13707,Japanese Cheesecake (Slice - Original),1,3.75,01/28/19 13:17
2708,13708,Dalgona Coffee (Original - Hot),1,2.75,01/01/19 06:46
2709,13709,Dalgona Coffee (Matcha - Cold),1,3.25,01/04/19 08:27
2710,13710,Mango Yakult Refresher,1,4.75,01/15/19 12:31
2711,13711,Original Croquette,1,3.0,01/17/19 12:34
2712,13712,Dalgona Coffee (Original - Cold),3,3.0,01/04/19 11:46
